-0.020038	0.086407	0.009497	0.068213	0.001765	0.076144	0.009788	0.029765	0.019967	-0.07298	0.043257	-0.021926	0.016739	0.045957	0.025464	0.015643	-0.023709	0.087575	-0.069170	-0.064586	0.013312	0.091274
0.008033	-0.070489	0.086969	-0.025316	-0.028211	0.00554	0.074354	0.038915	-0.005819	-0.060262	0.031905	-0.00502	0.024729	0.02725	-0.041373	0.032730	0.030924	0.016023	0.026632	-0.085557	-0.063343	-0.012310
-0.053495	0.027952	0.067391	0.029298	-0.009586	-0.070466	-0.075657	0.061476	0.076535	0.002538	0.073797	-0.014166	-0.01562	0.041772	0.09149	0.055923	0.055898	-0.078692	0.016326	-0.069032	0.087103	0.017622
0.059484	0.060686	-0.036781	0.075245	-0.03292	-0.072105	-0.038751	-0.045583	0.031193	-0.063379	0.040061	0.008165	-0.096779	0.028943	0.045843	0.030483	0.015390	0.050880	-0.025366	-0.056475	0.050792	0.022349
0.066923	-0.032915	-0.0059	-0.029057	-0.096985	0.014579	-0.055283	-0.003545	-0.025933	0.021048	-0.075734	-0.010603	-0.042037	0.086329	0.047607	-0.069651	-0.056895	-0.061311	-0.086926	-0.061716	0.052624	-0.076171
-0.015223	-0.078091	-0.02654	-0.001805	-0.000258	0.052603	-0.052556	-0.030985	0.002994	0.049975	0.003472	0.060342	0.028263	0.031646	0.024323	-0.093951	-0.084259	0.027608	0.019250	0.003669	-0.061709	-0.021783
0.012662	0.053805	0.067586	0.014812	0.08297	0.05709	-0.000326	-0.046682	-0.011607	0.065223	0.063965	-0.004632	-0.064122	0.088634	0.070166	0.050048	-0.067434	-0.062842	0.015352	-0.001290	-0.062912	0.097540
0.090219	0.09903	-0.003894	-0.0387	0.038112	-0.090463	-0.078481	0.058343	0.042351	-0.007635	-0.009487	-0.017771	-0.07918	0.086086	-0.055343	-0.057984	0.030539	0.085925	-0.076165	-0.017060	-0.049453	0.019823
0.014218	0.054143	0.027596	0.068482	0.070438	0.037603	0.037816	0.073095	0.027221	0.087273	0.051155	0.03232	0.074326	-0.022322	0.057762	-0.008234	-0.036916	0.081146	0.017309	-0.002783	-0.014671	0.082273
-0.034026	0.021754	0.08453	0.080572	0.034489	-0.015309	0.010857	-0.060055	0.010358	0.051499	0.047194	-0.039225	-0.01008	-0.014956	0.037467	-0.097688	0.057743	0.074850	-0.081660	0.014882	0.032802	0.062991
-0.006581	0.099058	0.070965	0.021385	-0.029835	-0.008967	-0.009071	0.078346	-0.004003	-0.057497	-0.089582	-0.016026	0.029058	-0.020804	0.019111	0.059737	-0.053091	-0.053135	-0.091358	0.096528	-0.074974	-0.035093
-0.028807	0.044505	0.055766	-0.048438	-0.062898	-0.041189	-0.026729	-0.054097	-0.012992	-0.017229	-0.005827	0.092251	0.02294	0.038788	0.033802	0.074277	-0.005605	0.070656	-0.033940	0.030231	-0.058320	-0.068508
-0.074049	0.064076	-0.023834	-0.06617	-0.091347	0.097702	-0.094888	-0.003131	-0.023378	-0.023542	0.006264	-0.097488	0.024392	-0.09385	0.050321	0.055450	-0.044873	-0.058696	-0.084610	0.069121	-0.059385	-0.052104
0.013403	-0.091664	-0.085318	0.090776	0.054924	0.062712	-0.048082	0.027973	-0.073569	0.043173	-0.010709	0.081634	-0.064837	-0.059334	-0.05577	-0.000125	-0.032363	0.050044	0.058925	-0.013318	0.005373	-0.045561
-0.076089	0.087049	0.017871	-0.032785	-0.055233	0.017464	0.066241	0.075736	0.038782	-0.080948	0.003022	0.067522	-0.083874	0.017894	0.076064	0.041480	0.090727	0.065078	-0.029607	-0.033893	-0.082796	-0.006307
-0.093815	0.087844	0.02334	0.020334	0.040861	0.048025	-0.023424	0.0869	0.074656	0.048589	0.073899	0.010538	-0.002997	0.001309	-0.005565	0.066654	0.042850	-0.088519	0.055802	0.042952	-0.026107	0.063373
0.04345	-0.072903	0.002023	0.0663	0.076235	0.090556	0.026069	-0.089681	-0.079967	-0.058742	-0.074314	0.025549	0.025098	-0.043786	-0.059944	-0.057417	0.048321	0.062798	0.057354	-0.016124	0.060861	0.049662
-0.091493	0.001643	-0.047948	0.052412	-0.053318	-0.02177	0.028224	0.014244	-0.013018	-0.09202	-0.023989	-0.051963	-0.070477	-0.03137	-0.086177	-0.089153	-0.006960	-0.022666	-0.071358	-0.095821	-0.013372	0.049359
0.00397	-0.096948	-0.012312	-0.019953	-0.004882	-0.037752	0.085513	0.059565	-0.046699	-0.064184	-0.096039	-0.083008	-0.092801	0.084526	-0.021957	-0.064345	0.000800	-0.030084	0.080863	0.001571	-0.025063	-0.039204
-0.048209	-0.052063	0.064279	0.053634	-0.035836	-0.0442	0.013156	-0.082402	0.081494	0.021168	0.079456	0.062326	0.003821	0.021897	0.033552	0.036498	0.043091	0.010480	-0.085502	0.013856	0.099078	0.062263
-0.042525	-0.094812	0.075172	0.079669	0.037875	0.046922	-0.095185	-0.081407	0.025829	0.008705	-0.085866	-0.054952	-0.032934	0.021836	-0.002165	0.005124	0.028467	-0.035657	-0.023001	0.074505	0.011910	-0.028918
-0.059541	0.012276	0.047338	-0.058276	-0.034246	-0.088789	-0.08361	-0.030929	0.087224	-0.057446	0.060689	0.008162	-0.092663	0.099642	0.024291	0.060835	-0.038777	0.081066	0.019568	0.040535	-0.095571	0.022367
-0.036436	0.060418	0.036529	0.022369	0.097719	0.091783	-0.075921	0.033935	0.054633	0.089376	-0.038121	-0.007461	-0.046818	-0.056965	-0.018544	0.047421	0.000871	-0.093852	-0.014035	-0.019051	0.070686	0.000266
-0.015746	0.091516	0.008527	0.098226	-0.000516	0.08752	-0.002946	0.084479	-0.000824	-0.083381	0.026492	-0.03627	-0.071554	0.00991	0.048605	0.078164	0.001596	-0.030091	0.015417	0.047798	0.064127	-0.039250
-0.057642	0.003574	0.030811	0.064904	0.040239	0.012921	-0.081374	0.083518	0.010795	0.011671	-0.010386	-0.038925	0.087649	-0.073083	0.032064	0.041732	0.044454	-0.008157	0.063103	-0.076061	0.086911	-0.092328
-0.078739	0.013711	0.038935	0.037923	0.052289	0.012069	0.011672	-0.030514	-0.014342	-0.022177	0.076949	-0.027343	-0.040576	-0.062386	-0.030033	0.003053	-0.040787	0.056665	-0.074744	-0.047443	-0.089784	-0.060659
0.024053	-0.062167	0.081122	0.036514	0.009238	0.093351	-0.021029	0.082316	-0.079521	0.088237	0.080691	0.077775	-0.022349	0.023716	-0.012329	-0.083518	0.038076	-0.065982	0.061875	-0.004355	0.098507	0.062803
0.080854	0.076285	0.053878	0.003444	-0.06364	0.0447	-0.078186	-0.070235	0.057799	0.053998	0.02852	-0.079795	-0.045783	-0.065179	0.079227	0.043291	-0.080292	0.045360	0.013756	-0.054941	0.003350	0.001813
-0.048494	0.07559	-0.026589	0.044124	-0.089873	0.089126	0.052058	0.099849	-0.052585	0.034793	0.035794	-0.041211	0.041222	-0.027899	-0.096601	0.079732	-0.064858	-0.078278	-0.001911	0.000262	-0.044264	0.026756
0.047512	0.032813	0.047293	-0.003677	-0.027419	-0.010165	-0.083356	-0.033371	-0.013479	0.019055	-0.018925	0.012559	0.008284	-0.036153	-0.002957	0.029453	-0.070352	-0.070774	-0.035226	0.090860	-0.032236	-0.033099
-0.018851	0.093279	0.096781	-0.045751	0.009346	-0.037402	-0.027161	-0.073268	-0.04378	0.088661	0.050259	0.023343	-0.092066	-0.041404	-0.032005	-0.014629	0.086170	0.031278	-0.041030	-0.020032	0.082343	0.008292
-0.074217	0.060938	-0.02531	0.044119	-0.002217	-0.037485	0.075672	-0.089366	-0.094623	0.002636	-0.06271	-0.017143	0.061991	-0.083027	0.060698	-0.086064	-0.061457	-0.007194	0.038965	-0.001214	0.010938	0.020568
0.031082	-0.008069	-0.004703	0.002955	0.032527	-0.009897	-0.021234	-0.012382	0.076454	0.004809	0.046492	-0.055378	0.013309	0.013451	0.092097	0.044747	0.029710	0.000698	0.043974	0.089442	0.034113	-0.041223
0.094024	-0.00301	0.079101	0.061602	-0.098038	0.005433	-0.055426	0.025536	-0.083279	-0.017192	0.067552	0.026555	0.041154	-0.073612	0.015531	0.087865	-0.009008	-0.031398	-0.073028	-0.028903	0.089418	-0.032702
-0.024404	0.023646	-0.040679	0.00687	-0.07979	-0.084981	0.00838	0.044601	0.067439	0.008681	0.055299	0.089364	0.045932	-0.021356	-0.075493	-0.034288	-0.048782	-0.080625	0.018314	0.096452	0.026223	0.081400
-0.037017	-0.074347	-0.084208	-0.0168	0.098772	-0.028331	-0.076724	-0.032058	-0.075835	-0.061879	0.052977	0.002482	-0.074688	-0.09052	0.066395	-0.086644	-0.076825	-0.014278	0.096386	0.043882	0.090285	-0.033100
0.009185	0.045091	0.080298	0.059707	-0.092524	0.010183	-0.049028	-0.002486	0.01924	0.073072	-0.098976	-0.022312	-0.011466	0.09083	0.035255	0.053623	-0.075078	0.080724	-0.044760	0.063567	0.048363	0.075091
0.068221	-0.027071	0.010805	0.019172	-0.064961	0.03449	0.079633	0.02976	0.076339	-0.009848	-0.02387	0.009011	0.018303	0.060367	0.08529	0.010189	-0.026788	0.061220	0.039635	0.029322	0.034002	-0.042667
-0.069602	-0.066924	-0.040221	0.007293	-0.054255	-0.056227	0.081711	0.0301	0.018675	0.001904	-0.009886	0.06862	0.000221	-0.004714	-0.040562	-0.020144	0.017974	0.042219	-0.074043	-0.091633	0.032658	0.024281
-0.051629	0.015823	-0.014219	-0.05305	0.069298	0.031321	0.033405	-0.061592	-0.082893	0.03717	-0.028782	0.065195	-0.075398	0.017853	-0.065336	-0.046664	0.033999	-0.038468	0.007230	0.043668	0.095758	0.059251
-0.024225	0.092126	0.080146	-0.016764	0.038578	0.013113	0.069243	-0.007038	0.06056	-0.03388	0.003801	-0.038607	0.039136	0.051252	-0.043159	-0.009566	-0.086480	0.041431	0.051623	0.022730	-0.036573	-0.042323
0.003965	0.000369	0.077899	0.034527	-0.054966	-0.050222	-0.022992	-0.025804	-0.046123	0.077857	0.073178	0.014406	-0.020455	-0.0789	0.06214	0.068686	0.021034	-0.048230	-0.098328	0.067776	-0.093610	-0.063622
